X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-65.4,-10.3833,train,4.8583356389711876E-5,8.001208978595818,0.12539838506481926
-65.3833,-10.3833,train,4.8066253340183044E-5,7.905980586748593,0.1241502213167156
-63.6667,-17.45,train,4.490083699516055E-5,7.362797166803714,0.11647073837851363
-59.1333,-3.7,train,1.635042018364651E-4,27.46955710558645,0.3629607752897219
-64.8333,-0.5167,train,3.085242256142333E-4,52.936058098330406,0.5729572079235496
-54.9833,-2.75,train,7.902111097109204E-5,13.226758499651048,0.19581850629509812
-54.7,-2.4333,train,1.7237539933058133E-4,29.265824727174756,0.37835724261076875
-49.5,-2.25,train,1.981035562738668E-4,33.784837604821185,0.42093741803981854
-69.95,-4.15,train,2.7172140856327365E-4,46.73624680234115,0.5273374212194479
-76.6833,5.1,train,0.005764501428597061,95.71354165865698,0.9999998753518365
-76.6667,5.7,train,0.011625645474630785,100.0,0.9999999999999881
-77.1667,7.6667,train,0.006195484450344004,96.33310677279533,0.9999999620261394
-77.1167,8.0167,train,0.0020023066723004546,84.05270947813484,0.996002596515717
-75.6833,8.2833,train,6.354575554904304E-4,68.77498181510398,0.8266620474571469
-74.7333,9.1167,train,0.0012612645640090634,78.14886403374985,0.9691435420947135
-76.2833,7.85,train,9.216939520708587E-4,72.58417348215167,0.9212845737771997
-74.3,4.5833,train,0.01118221205818683,98.83746706874314,0.9999999999999596
-67.9333,3.8667,train,4.933216547289137E-4,64.58960850979022,0.7434724336540404
-73.6167,4.15,train,0.002167071673238769,85.56830497574374,0.9974623363171842
-78.15,1.6833,train,7.407697967585278E-4,70.75242013163485,0.8703543135727811
-72.5167,7.9,train,0.002028467085370019,84.25554002772861,0.99628083980549
-73.9167,7.1667,train,0.004200145732942858,92.37859065805048,0.9999906811774953
-75.4,9.3,train,4.3303873296179197E-4,62.79669935245383,0.6970739079842234
-83.6333,9.8833,train,9.304363357282012E-4,72.76980965532687,0.9231597375550382
-83.5667,9.9167,train,8.082115993583353E-4,71.29621576796903,0.8923581813381807
-79.65,-3.7167,train,2.1791331331370137E-4,37.48965154056319,0.4517245883228981
-79.4667,0.3333,train,2.1506061476483847E-4,36.7561446021009,0.4473940824604222
-79.15,-0.25,train,3.2664518302389305E-4,55.703471004975995,0.5937743067733249
-84.4333,12.15,train,5.589005727351279E-4,66.4449104895185,0.7859140194460107
-82.25,9.1833,train,3.108351075935102E-4,53.29573002617353,0.5756701496800453
-79.9833,9.25,train,0.0022793123114635207,85.95997091023297,0.9981379123177434
-79.6,9.2833,train,0.0022955626489285204,86.41894257959295,0.9982195219798992
-79.5833,8.95,train,0.002067523016391898,84.66640433925575,0.9966606154038156
-79.35,9.2333,train,3.5671834492515756E-4,59.20238128027469,0.6261065374707727
-73.05,-3.4667,train,3.2726125682819865E-4,55.7943275878639,0.5944639202146926
-74.2167,-4.7,train,2.4289656846814779E-4,41.62498323558484,0.48822910324630797
-65.55,3.1667,train,2.458412886145895E-4,42.2016931120882,0.4923684498766885
-66.2167,5.3,train,4.6835396404567796E-5,7.686108345437774,0.12117205459599256
-68.3833,10.5333,train,8.323044489634818E-5,13.948391007965725,0.2051001212972129
-72.6,9.15,train,0.002998857676139305,90.1688928785784,0.9997440357398487
-75.05,7.35,test,0.0014897933612756501,81.06136382585566,0.9835702724820076
-55.2833,-3.45,test,8.812590630985923E-5,14.758290105494114,0.2157599965046081
-77.75,8.1,test,0.002955694666532548,89.88578262525508,0.999711678555638
-79.6,-0.4667,test,2.5625383453755783E-4,44.071188342806686,0.5067385313429675
-55.0,-2.4333,test,1.345781764110307E-4,22.78797736701127,0.3100593529311312
-76.9333,4.0,test,0.0021733633841394275,85.59025848948107,0.9975059893946907
-79.8167,9.1667,test,0.002702720175844717,87.871939985276,0.9994207420726449
-55.1,-3.0833,test,8.877976005015474E-5,14.843218152344466,0.2171729002358046
-60.0833,-3.1333,test,1.2152778388942679E-4,20.51764919616241,0.2847751861498766
-74.0833,-2.3667,test,2.4979855446849057E-4,42.8687922314799,0.4978784372203676
-67.6833,10.3667,test,3.4899954969194575E-5,5.653722024844971,0.09176279127843345
-74.2167,-4.8333,test,2.2436975438521524E-4,38.49137429134145,0.4614008062806728
-84.0167,10.6333,test,8.878473990105858E-4,72.41409144709891,0.9135830626711736
-63.1667,-17.8,test,7.823294088767203E-6,0.529701228017456,0.02134457262976386
-77.1167,-4.65,test,1.8029908828861134E-4,30.65285829430251,0.39179436272033497
-79.8,8.8667,test,0.0015041794228761985,81.17377407487416,0.9842093594085831
-77.6,8.0,test,0.0028270309992178486,88.99065876309044,0.9995888680477163
-76.05,-5.8333,test,1.3932757896089525E-4,23.56394382669492,0.319037444828833
-73.25,-3.7667,test,2.987108407503381E-4,51.38618568488161,0.5612418691468435
-79.9333,9.25,test,0.0029721232971343385,89.99353956374947,0.9997244503349736
-62.0833,-3.8333,test,2.5982567364916E-4,44.62872895491164,0.5115736403151122
-74.5333,-8.3833,test,1.265557674241876E-4,21.57190028660921,0.294624439217827
-82.5167,9.45,test,3.4141897694807096E-4,57.644509840386874,0.6099930216583316
-84.5333,13.95,test,3.835725878428023E-4,60.99149653724501,0.6527967758291534
-49.5,-2.5833,test,1.770349846405656E-4,30.05126388654823,0.38629458567032204
-77.7333,8.1333,test,0.0029425480159223087,89.79956085743522,0.9997010331209669
-82.7833,9.6,test,6.450136615053839E-4,69.0888045643968,0.831170617837548
-77.3,8.1667,test,1.231245805380649E-4,20.884965322985057,0.2879179427752061
-64.4167,-16.0,test,3.405668889436714E-5,5.508925659734054,0.08964811692475028
-52.6667,-3.8333,test,8.057124142452823E-5,13.514981875274563,0.1992490962715433
-77.95,-1.4833,test,3.313457879675851E-4,56.41403580777222,0.5990064983207011
