X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-65.1333,-16.8,train,8.198731910141916E-5,13.95414927418339,0.19355043841162933
-63.6667,-17.45,train,4.592208556083563E-5,7.606617583089463,0.11351218712177336
-56.7333,-2.6,train,0.012495375815523548,98.5891965199253,0.9999999999999942
-59.1333,-3.7,train,4.449339228052772E-4,62.002773965489936,0.6888231016276196
-60.0833,-3.1333,train,3.7899813140707746E-4,57.166569072260856,0.6300527815122696
-62.0833,-3.8333,train,4.1377654985485005E-4,60.067587099620035,0.6623159831606502
-40.0667,-19.3333,train,1.6537696805799725E-4,28.11913624518006,0.35202761821334094
-49.5,-1.0,train,6.443103463008343E-4,69.08184617257358,0.8155739801461792
-54.9833,-2.75,train,7.520046175523798E-5,11.969178137905855,0.17906137732943372
-55.2833,-3.45,train,2.209016601914047E-4,39.77827485960682,0.4398719767880186
-49.6833,-2.6833,train,4.8569635124980337E-4,64.50083161037504,0.7203856630597174
-46.7333,-23.45,train,6.350984625066722E-5,9.799079819167162,0.15349038814260663
-76.2667,7.0167,train,7.524961617644655E-4,71.30615077272218,0.8611497136396057
-76.7167,8.1,train,0.001386036419420561,78.58860813086532,0.9736584541265233
-74.0,10.3,train,3.1492351657037257E-4,51.510697310405384,0.5623253286792522
-77.7667,7.1167,train,0.014107902483191376,100.0,0.9999999999999999
-76.95,5.05,train,0.005537956760801929,94.63153003930505,0.9999995106527286
-78.15,1.6833,train,4.904613309237169E-4,64.70440488333843,0.723859667392411
-75.3333,0.4667,train,2.221497235625768E-4,40.00202874905772,0.4417031730667297
-77.0833,3.6833,train,0.004005664437104982,89.01644731777911,0.9999727333756129
-83.5667,9.9167,train,8.534873918750861E-4,73.43992493669722,0.8934706097236548
-79.65,-3.7167,train,8.864218624880029E-5,15.636188020946499,0.20750937753483079
-79.6,-0.4667,train,1.9677991362532265E-4,35.20245046702145,0.40327598908559603
-77.1333,-0.7,train,5.570803943591145E-4,66.90336862520168,0.7681437266394695
-77.95,-1.4833,train,9.111493738897522E-4,74.27650671915782,0.9084275464074686
-83.7,10.9333,train,0.0014364686594042927,79.08357345608239,0.976923241583256
-82.4,9.3,train,9.860628730638196E-4,75.32572559696779,0.9247680139501977
-82.5167,9.45,train,0.00195781051694111,81.01548410721739,0.9941235242254315
-82.25,9.1833,train,3.834637572283327E-4,57.75021955544706,0.6343620363100044
-79.8167,9.1667,train,0.003778365641135765,88.21708198845813,0.9999504967772248
-77.3,8.1667,train,6.799913341075205E-4,69.98337464580393,0.8320560071799781
-77.6,8.0,train,0.0018150662757434853,80.63376854689487,0.9914538413989925
-77.7333,8.1333,train,0.004810821954978717,93.56463540227882,0.9999967025997187
-78.3667,7.9667,train,0.004695375104703341,92.60913234222284,0.9999955360340023
-79.35,9.2333,train,9.94190955497472E-4,75.66011766916805,0.9263554264796893
-79.8,8.8667,train,9.937051671693278E-4,75.62613679878903,0.9262615003418547
