X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-64.7,-17.85,train,0.002037649035219053,26.025723737618346,0.5972742428604543
-67.8,-16.2667,train,0.0030052465124033195,39.032657706800926,0.7385165063307979
-67.9833,-15.9,train,0.0025138334547262784,30.639399316071312,0.6743861645911384
-75.7,-11.4167,train,0.002287821623017491,27.782035144699893,0.6398243136118653
-75.5333,-11.2667,train,0.006377474902963644,86.07782806511273,0.9419569129529615
-75.8667,-10.4667,train,0.002971658811148305,37.83372509507179,0.7345668699832794
-76.2333,-9.9167,train,0.005196367438124207,78.65473918738603,0.9016659927863944
-77.95,-5.88333,train,0.0036278966894698534,50.448512466455746,0.8019632062109274
-79.6833,-3.63333,train,0.0010220599628630923,16.524825020054966,0.36630902136323507
-78.5833,-0.05,train,0.008428204039077085,95.67494415508122,0.976760628374639
-78.4167,0.116667,train,0.008401126022216298,94.83210856183986,0.9764780483732631
-78.5333,0.15,train,0.007361156737312996,90.92804589667337,0.9625831276172367
-78.8667,0.2,train,7.03738349292614E-5,5.224093081692664,0.030922975699912647
-76.4833,1.95,train,0.003911936000806777,52.977088063369095,0.8255439900007946
-76.9167,2.583333,train,0.003303429880687469,43.76235413127864,0.7711017060792904
-74.6333,4.85,train,0.0019098655028397388,24.024884396696777,0.5736367506951701
-76.0667,6.466667,train,0.001785856932908625,23.274616083626977,0.549371808739935
-72.4333,7.45,train,0.0031069740919583222,41.49209459313572,0.75012387026769
-71.35,8.633333,train,0.005417450461120703,81.33783522579606,0.9109061706287753
-71.25,8.833333,train,0.004390447151211496,64.663311019859,0.859094368508668
-70.3,9.35,train,0.00264430343589472,32.24083849496272,0.6928067028706548
-63.8667,10.11667,train,0.005364016602232783,80.25823442458785,0.9087557347716338
-67.1667,10.43333,train,0.0040062700064887585,54.57257186827713,0.8327370917792936
-73.5,10.91667,train,0.007624160089303058,93.1787323207968,0.9667275123013543
-79.1333,-2.85,train,0.004072548236795898,55.382969363630615,0.8376127757697195
-78.9667,-2.4,train,0.0043521794701374345,64.22428971455537,0.8566669321233928
-78.1333,-0.36667,train,0.010978908292640826,98.76948044124526,0.9925564524804638
-78.55,-0.16667,train,0.010079150381752215,97.67132137730633,0.9888776988872372
-78.2667,0.13333,train,0.006998728502036439,89.46984563768089,0.9560131531168106
-77.8167,0.6,train,0.0074748493165149,92.41630856300308,0.9644345257426605
-75.3833,4.96667,train,0.002823616052664286,35.78579124673143,0.7164349776952685
-73.8167,-12.7833,test,0.004490716008934432,66.75090262448417,0.8652615304279764
-76.0333,-9.7,test,0.006307134031529242,85.7176695137992,0.9401056555877744
-77.3333,-6.11667,test,0.0032184271761175544,42.3028450383656,0.7622502823041176
-78.4333,-1.45,test,0.0017146040021266433,22.646595515505403,0.534809893198967
-75.45,7.083333,test,0.0018268163401145958,23.439503595256543,0.5575353992763242
-71.0833,8.75,test,0.007711778540689465,93.31883540754275,0.9680036258725533
-77.7,-6.63333,test,0.004272157365038098,62.093018019262395,0.8514548829532764
-75.55,6.166667,test,0.002631750331473846,31.784581454288766,0.6910806535970477
-77.55,-6.18333,test,0.004843622711906166,71.493591163884,0.884898237322642
-76.95,2.533333,test,0.003082798559144117,40.6156526615547,0.7474129349303602
-76.6,1.916667,test,0.00447186011989405,66.54724481294609,0.8641227485802335
-77.2,2.666667,test,2.9544142895383697E-5,3.2251362372866925,0.013100385934002534
-79.0167,-3.41667,test,0.004484783700402192,66.68682922171556,0.8649042876124986
-72.5,-13.1667,test,2.5479932170544505E-4,9.186259397566635,0.10750023412582832
-73.8667,4.866667,test,0.005704522313136429,82.94433679545735,0.9216209801411036
-78.1667,-5.5,test,0.003207484491945221,42.22780999716686,0.7610862153406338
-71.0167,8.6,test,0.0027980828877492547,35.160906639306795,0.7131847972520501
-78.6,-0.1,test,0.006130417734499701,84.66562908541616,0.9351900622355782
-76.95,2.666667,test,0.0020038785955572053,25.2613354356471,0.5911578351412095
-79.6667,-3.66667,test,8.065296963075017E-4,14.981079712409642,0.3023184230357737
-72.5667,-13.1167,test,0.0014494670120497868,20.989864849126757,0.47636788170006106
-74.0833,4.6,test,0.0036256864576795548,50.318723163434626,0.8017677403096265
-71.15,8.6,test,0.0023058616852121377,28.089974336588547,0.64271285208042
-74.5333,4.75,test,3.953351212365811E-4,10.765512812891304,0.16176502956638739
-66.8667,10.55,test,0.0026933511055258178,33.501504302593474,0.6994587909550632
-75.5,4.583333,test,0.00374128619509906,51.747128081862186,0.8117366606580914
-77.8833,-0.45,test,0.00608817241490074,84.55126328357771,0.9339564057536488
-78.9833,-2.28333,test,3.6443985221438954E-5,3.6583815990017117,0.01613509192135354
-78.5,-1.3,test,0.010959852934622103,98.7461638393337,0.9924928727986134
-75.3667,4.433333,test,0.0025104084507152576,30.60631559601315,0.6738880044253841
