X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-70.9167,-13.5,train,0.0027100158198607696,41.86526955696956,0.7070124711863586
-72.5,-13.1667,train,0.0029183779981961262,44.9418715356269,0.7334017363098084
-72.5667,-13.1167,train,0.005368049634843316,69.65685871316596,0.9121129533660821
-73.8167,-12.7833,train,0.0032290920795005557,49.25929543418311,0.7684048546496061
-75.5333,-11.2667,train,0.010477950990725253,95.25362758958272,0.9913176727172811
-76.15,-9.7,train,0.01003108781306823,94.2058252587416,0.9893696122900024
-77.7,-6.63333,train,0.004660980807270812,63.66009804699741,0.8789321061040221
-79.6,-5.4,train,0.004658090877488798,63.194011210053546,0.8787735092519031
-79.3833,-5.11667,train,0.004925519868030301,66.53806664724978,0.8926046951099997
-78.4833,-1.36667,train,0.003884183755699931,56.364589156607416,0.8278722146476345
-77.8833,-0.45,train,0.006660067249719017,81.13639721691447,0.9510512350392254
-78.5833,-0.05,train,0.008366507831898875,88.6468969775382,0.9774041995666563
-78.4167,0.116667,train,0.007808363292672141,86.2014461805573,0.9709039889829418
-78.8333,0.116667,train,0.0013273858924527171,22.789342575093457,0.45190133631613616
-77.2,2.666667,train,5.849548212844611E-5,4.853059318537708,0.026150199202998547
-74.3667,4.35,train,0.005987915015913717,75.34451840288992,0.9336292703632527
-74.0833,4.6,train,0.006411155922879565,77.85085009599645,0.9452087848745504
-75.5667,4.633333,train,0.0028912589500081926,44.65004594182715,0.7301064277706526
-74.5333,4.75,train,7.524678589074567E-4,16.058627329887557,0.2888448271671419
-74.6333,4.85,train,0.0025393289072854134,39.76734630316838,0.6834597314724901
-73.8667,4.866667,train,0.009931013111566578,93.2028697993317,0.9888766103830099
-71.35,8.633333,train,0.008446770748907671,89.4915890799692,0.9782109986019087
-70.85,8.8,train,0.00271056832240497,42.1355305628257,0.707085791286794
-70.3,9.35,train,0.0071239635956020465,83.92609226303854,0.960328575770739
-63.8667,10.11667,train,0.006927836263386038,82.52004360580877,0.9566426623674934
-63.5333,10.2,train,0.0017884088861599117,27.811691309745445,0.5552048106270184
-67.1667,10.43333,train,0.008979477946857542,91.24156062550715,0.9828826716501056
-79.0167,-3.41667,train,0.004419152416166645,61.38336923532716,0.8649157454889586
-78.95,-2.48333,train,0.004146268592347968,58.38852688259711,0.8471413157877716
-78.4667,-0.3,train,0.019344541993742574,100.0,0.9998435841437558
-78.55,-0.16667,train,0.008081136399186086,87.81021327094008,0.9742859876729218
-78.1333,-0.36667,test,0.008820262047936395,90.93016951831095,0.9816024886009288
-67.9833,-15.9,test,0.0014741167087622355,24.240641205142264,0.4871482073549662
-66.8667,10.55,test,0.005847474454631049,73.93002746232918,0.9292696261594006
-72.35,-12.8833,test,0.004759533297017228,65.21852214627116,0.884218169246936
-78.1667,-5.5,test,0.0018667104139944927,29.151761732392302,0.5707052781988781
-75.3833,4.96667,test,8.551890021748349E-4,17.31599094764644,0.32117835075957835
-73.65,10.71667,test,0.002754138138941698,43.105672902823585,0.7128103416328488
-76.5667,1.95,test,0.0010277531107797117,18.591742887259535,0.37222134457503586
-75.3667,4.433333,test,0.0023302791815496735,35.424835748280046,0.6520185862538486
-75.55,6.166667,test,0.0018589391344785906,29.057196582063025,0.5691913449766273
-67.8833,-16.3,test,6.607798948909087E-4,14.783272247027073,0.2586855487804195
-77.8333,-6.75,test,0.0011707612723285622,20.04900274552367,0.4116008304920906
-78.2667,0.13333,test,0.0018530782126769119,28.988668919318656,0.5680460404557975
-78.5333,0.15,test,0.00592937153758171,74.11776515504575,0.9318455755342439
-70.7667,8.983333,test,0.017398828343440434,98.23882237335317,0.999622368851145
-74.0833,4.566667,test,0.005860816832817308,73.96060314567293,0.9296958339615938
-78.9833,-2.28333,test,6.549711521948963E-5,5.112504446732366,0.02923407418280566
-71.0833,8.75,test,0.015545222538132696,97.61132208600203,0.9991255516842498
-79.05,-6.9,test,0.0021991858931122,34.68639698719899,0.6307279068747337
-64.7,-17.85,test,2.2806787221296186E-4,9.060250806496612,0.09815601721470091
-78.4333,-1.45,test,4.1422067434893225E-4,12.132953556570273,0.17108705525815726
-76.95,2.666667,test,0.0016415407141605295,26.565786884525057,0.5246057009755785
-79.4333,-2.8,test,0.0027630165445481705,43.22895478854642,0.7139630639796974
-67.8333,-16.3333,test,8.478754216850664E-4,17.259237304291034,0.31892567169653274
-71.15,8.6,test,0.0075043346787181265,85.44837487433732,0.9666077208574574
-76.4833,1.95,test,0.002179760524158407,34.40933158739489,0.6274641187580656
-75.45,7.083333,test,0.0021102400932781003,33.66567075104546,0.615545361088367
-77.3333,-6.11667,test,0.0032750345937390735,49.723930865190624,0.7731749472866374
-75.5,4.583333,test,0.001847173179363063,28.91962549148964,0.5668890366679247
-78.4167,-1.4,test,0.0019139999254361873,29.987949031700452,0.5798038022159644
