X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-63.85,-17.4,train,7.420779217753805E-5,7.341039584117505,0.18294995941290448
-59.1333,-3.7,train,3.9734325258572033E-4,63.58458963477763,0.6610479762009817
-60.0833,-3.1333,train,4.817996569686456E-4,68.280245451002,0.7306804895902826
-40.0667,-19.3333,train,1.7260800468724976E-4,25.464289442617954,0.37498625329785795
-52.6667,-3.8333,train,1.2588748811396083E-4,15.613977707157122,0.29019839535516545
-49.5,-1.0,train,5.922795549419013E-4,72.03520713519157,0.800646254708382
-52.2,-1.7,train,3.531194342834947E-4,59.75023721428345,0.6176744941450732
-55.1,-3.0833,train,1.7435483674449202E-4,25.822303254489004,0.3779519604572872
-49.6833,-2.6833,train,4.166463353461811E-4,65.03339258697493,0.6784028642551125
-49.5,-2.25,train,3.3619094363507795E-4,57.759724095738136,0.5996393776383813
-46.7333,-23.45,train,8.57278158663227E-5,9.060348906541911,0.20818061436961177
-76.2667,7.0167,train,5.306974672458169E-4,70.04684728131991,0.7642532356979077
-75.5833,6.25,train,2.8070374839106563E-4,48.91476008521669,0.5343437514736251
-74.0,10.3,train,1.7702933781600422E-4,26.370055642678874,0.38246538625350124
-76.95,5.05,train,0.006171809992068791,97.25437049005254,0.9999999496751719
-77.1667,7.6667,train,0.006865362537251781,97.94090817183509,0.9999999923853398
-77.1167,8.0167,train,0.0018222688022298918,85.07569621986501,0.9929991354586427
-75.6833,8.2833,train,6.093977641597496E-4,72.79632458313304,0.8097248944424226
-67.9333,3.8667,train,3.0904626665552383E-4,53.861830533728295,0.5689276504563403
-78.15,1.6833,train,3.3853879392365955E-4,58.245486296805886,0.6021906350220649
-75.4,9.3,train,8.362255704253968E-4,75.74266992342378,0.8973979199269149
-75.35,9.5,train,1.378711291579441E-4,18.402231044853792,0.3129849996763848
-84.5,10.3333,train,0.0012884606806997643,79.7686890538846,0.9700508632328628
-83.6333,9.8833,train,7.447359948962018E-4,74.76189138412565,0.8683734904201045
-84.0167,10.6333,train,9.127727869933733E-4,76.70187074696462,0.9167012600164554
-79.15,-0.25,train,7.962720763903303E-5,8.157045645984528,0.19491793638998922
-84.4333,12.15,train,5.461185081117986E-4,70.63061630842058,0.7739470240041344
-79.9333,9.25,train,0.00486123909206662,95.5136417627828,0.9999982153892149
-79.6,9.2833,train,0.002694833313105777,90.66171660849255,0.9993493660296865
-77.3,8.1667,train,0.0012859227863455825,79.75689400273829,0.9698431906286709
-77.6,8.0,train,0.003059280006462388,91.53076298936212,0.9997588010425184
-78.3667,7.9667,train,0.011770798770368532,99.999999509476,0.9999999999999879
-77.4333,7.9833,train,0.0026952869201069215,90.92749943827624,0.999350169127178
-79.8,8.8667,train,0.0019335013030033635,86.0258365049213,0.994828478930826
-77.1167,-4.65,train,1.2865301174971758E-4,16.30634836187192,0.2955231574067456
-73.25,-3.7667,train,2.665772276408363E-4,45.68216723939081,0.5160837949455597
-72.1,-3.3167,train,2.8610493421975936E-4,49.93933055053866,0.5411418107876794
-74.2167,-4.7,train,2.0459055076054854E-4,31.989173040460905,0.4271117205512073
-65.9167,3.0833,train,1.5749680142084345E-4,22.846756546281913,0.34873356577196557
-66.2167,5.3,train,1.6692335718181215E-4,24.571264017817896,0.36523684020992864
-77.0833,3.6833,test,0.0017940762430110658,84.91629683625177,0.9924405601592219
-64.4167,-16.0,test,9.61519230343476E-5,10.578019767299647,0.23033890391811696
