X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-64.7,-17.85,train,0.001664249260697994,25.120707562307594,0.5484763694115564
-67.9833,-15.9,train,0.0010498520541622528,18.540295404131335,0.394431329636854
-73.8167,-12.7833,train,0.004360944939100617,72.4861116240666,0.8755095867338603
-75.8667,-10.4667,train,0.0031318151031213405,51.7271769915087,0.776039548123608
-76.2333,-9.9167,train,0.0034517295025650505,57.2711489495885,0.8077831554844496
-79.05,-6.9,train,0.002100932318153681,30.07985218222462,0.6335017102296919
-79.6667,-3.66667,train,0.0022389365462383132,33.13130794601765,0.656887067859974
-79.6833,-3.63333,train,0.003683264240161735,62.95053593564424,0.8279123581055442
-78.4833,-1.36667,train,0.008213880177269683,91.07092032449945,0.9802448603322526
-78.3833,-0.36667,train,0.00470138786951401,74.76675775718564,0.8941973616989302
-78.4,-0.21667,train,0.0052290839081393205,76.80384985563671,0.9177750837930444
-78.8333,0.116667,train,0.0014766766702491618,23.52934251637593,0.5061439016587093
-76.5667,1.95,train,0.0032329952926438356,54.277117513252676,0.7866084648232244
-76.3,2.483333,train,0.002230866714715649,32.907398047298294,0.655561635776814
-76.95,2.533333,train,0.0029310658345048177,47.805343301809536,0.7534952251848527
-77.2,2.666667,train,4.7157699488673705E-5,3.42279300143848,0.02227859493340356
-75.3667,4.433333,train,0.003388167303343202,56.39909957138707,0.801856361504267
-75.5,4.583333,train,0.0034642770473769314,57.96335508761936,0.8089320165900832
-75.45,7.083333,train,0.002658446730092619,40.22768959281072,0.7192034285191589
-72.4333,7.45,train,0.0034036392720084947,56.925927405358415,0.8033156460357778
-71.15,8.6,train,0.006849810189641439,85.73066921044547,0.9620934183120395
-71.0167,8.6,train,0.00888343182885984,93.67542630883575,0.9856532659638436
-70.85,8.8,train,0.0076899465790282485,89.46536523938846,0.9746257927044203
-70.7667,8.983333,train,0.013897859843069994,99.99998410301693,0.998692938535999
-63.8667,10.11667,train,0.007840853056597668,90.24953839543107,0.9763908421318978
-63.5333,10.2,train,0.0032737179241410764,55.57850862942243,0.7907200897250891
-67.1667,10.43333,train,0.010387208832792748,98.61021751265069,0.993005923990008
-66.8667,10.55,train,0.010092577078523459,97.57133271540715,0.991948732132308
-73.65,10.71667,train,0.006454485909008386,84.39739203029721,0.9542130714333167
-78.9667,-2.4,train,0.00230575081671421,34.27280662226301,0.667666886669398
-78.5,-1.3,train,0.009948394718449948,96.56226844720356,0.991374563977206
-75.3833,4.96667,test,0.003826125442156154,65.57820205329134,0.839266266756407
-78.4333,-1.45,test,0.005369853258251849,78.04107320695883,0.9231232824302915
-77.55,-6.18333,test,0.0036651628663317577,62.21374247677089,0.8264176411364177
-78.4167,-1.4,test,0.0042668189716789946,72.06806226547288,0.8697833985054406
-79.4333,-2.8,test,0.006545867351480675,85.16333327908998,0.9561690854501939
-77.7,-6.63333,test,0.0027038368625179944,41.1176245503879,0.7252272367859982
-78.2667,0.13333,test,0.0057622705126542835,80.31308815500824,0.9362660068169661
-73.8667,4.866667,test,0.006901861592855151,85.97117623149704,0.9630244759190293
-76.0667,6.466667,test,0.001652371531512889,24.784946254020344,0.545906771349111
-71.35,8.633333,test,0.006858692189145861,85.7717181906346,0.9622539359120192
-79.3833,-5.11667,test,0.002284323679366539,33.841237040943156,0.6642472411276037
-74.0833,4.6,test,0.003413924600018998,56.9997987783204,0.804279785303443
-75.55,6.166667,test,0.0019633429497489304,28.136002087454045,0.6086000757771012
-77.95,-5.88333,test,0.003341383940650695,56.09408419101958,0.7973776545140873
-72.5667,-13.1167,test,7.562460379034569E-4,16.10538444898997,0.30323794159055417
-75.5667,4.633333,test,0.0032674532394318025,55.47158052379914,0.7900927608202558
-74.6333,4.85,test,0.002752616502433778,42.3144578115841,0.7315568887402346
-76.6,1.916667,test,0.003394260361083542,56.438833820085144,0.8024323341889661
-70.3,9.35,test,0.004488592982034587,73.49777949973691,0.8828749266362568
-74.5333,4.75,test,0.0010254963069900862,18.473500668742968,0.3873435115157491
-67.8833,-16.3,test,5.266424887220572E-4,13.362898754867096,0.22245497665096958
-76.9167,2.583333,test,0.0028736865395581892,46.44948268531143,0.7466440436731707
-78.5833,-0.05,test,0.0031348274180684416,52.09636312057638,0.7763616384430091
-76.95,2.666667,test,0.001470778895837192,23.448867105973207,0.5047503629607266
-77.8833,-0.45,test,0.0024425664286947205,36.86274074861051,0.6886955133059862
-75.5333,-11.2667,test,0.0032831699878343064,55.890845738950105,0.7916630477728156
-74.3667,4.35,test,0.004662069947750865,74.29658595467367,0.8921910843656327
-78.1333,-0.36667,test,0.005197703249566639,76.24845935970461,0.9165330207823805
-74.0833,4.566667,test,0.004912179092048112,75.404273280379,0.9043337248378843
-73.5,10.91667,test,0.007191972207985823,86.77206674647361,0.9678101825832971
