X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-65.4,-10.3833,train,2.305606017692201E-5,3.229379326910074,0.07000560541861456
-65.1333,-16.8,train,6.0836020569423204E-5,10.933087934233122,0.17428192626913264
-63.6667,-17.45,train,5.57716171709857E-5,10.084645683462938,0.16101291186583122
-59.1333,-3.7,train,3.4223557181184584E-4,54.5505483139859,0.6594869434201678
-49.5,-1.0,train,7.279087228003217E-4,72.7546066309197,0.8988689459315099
-55.55,-1.9167,train,1.5164978059334456E-4,28.799293912270894,0.3795863191230687
-52.2,-1.7,train,3.1604485184461207E-4,52.394315538529,0.6302239365300792
-49.5,-2.25,train,5.043131466595113E-4,65.75924972560469,0.795563037328705
-49.5,-2.5833,train,5.135128147683018E-4,66.16653719315025,0.8013984371424123
-46.7333,-23.45,train,6.31939823594782E-5,11.371247028411739,0.18038811215567951
-76.7167,8.1,train,0.002414215896954897,91.09248181272653,0.9994993274278635
-75.0667,9.9667,train,4.041323487788077E-4,59.71897298655853,0.7197694931975245
-73.4333,10.15,train,0.0010698052020305811,78.80357191170933,0.9655267782966166
-76.95,5.05,train,0.006251574558344281,99.05175893785702,0.999999997158512
-73.6167,4.15,train,0.0014373995889819375,83.38086807776867,0.9891620310330711
-72.5833,8.5,train,2.173715188559104E-4,41.330789269457604,0.49553162054570876
-72.5167,7.9,train,0.001422124469025022,83.27155983693737,0.9886281704836527
-73.9167,7.1667,train,0.003382141318743118,96.15815072057673,0.9999762143883422
-75.4,9.3,train,4.217790021363533E-4,61.17380894440567,0.7349115048950828
-75.35,9.5,train,5.84048636890255E-4,68.62550940500246,0.8409425675235505
-76.9333,4.0,train,0.0011393324869746972,80.0199266622591,0.9723030505931062
-84.0167,10.6333,train,3.5449149208954865E-4,55.50975240617906,0.6723736342150091
-79.65,-3.7167,train,4.7417044422198905E-4,63.91995978877712,0.7752150893916296
-79.6,-0.4667,train,2.760720967371344E-4,48.633567057426575,0.5806418585889337
-77.95,-1.4833,train,7.977567069939886E-4,74.57061355524799,0.918829882442274
-79.15,-0.25,train,4.985844355808498E-4,65.25725143105657,0.79184297435217
-85.9333,13.1833,train,3.155606552080568E-4,52.34156788741173,0.6296599044367149
-84.4333,12.15,train,2.7143706517310375E-4,48.20266113725094,0.5744784335739677
-82.5167,9.45,train,0.0011750862158132489,80.45714024586572,0.9752512405255498
-79.6,9.2833,train,0.0012103707787475939,80.81239697144956,0.9778529277057095
-77.75,8.1,train,0.0026332011729501277,92.36071474714988,0.9997487062996089
-77.7333,8.1333,train,0.0040357150306687024,97.33946008385601,0.9999969603654087
-78.3667,7.9667,train,0.0020872484983874805,88.64765941199715,0.9985986484729887
-79.5833,8.95,train,0.0022620788378399956,90.38626779905643,0.9991917632618262
-79.85,9.15,train,0.0028487522178057396,93.72841607367623,0.9998725017277549
-74.2167,-4.8333,train,1.2213672196630928E-4,22.543131476408046,0.31918624459195377
-76.05,-5.8333,train,1.1664544410809816E-4,21.455515700717513,0.3073156377838613
-65.9167,3.0833,train,1.0471398505182907E-4,19.110972524164545,0.2808048651999937
-67.6833,10.3667,train,2.0377365615482075E-4,39.25236865520675,0.47346962791322134
-68.3833,10.5333,train,0.0011617599067799717,80.25128457135612,0.9741909704133946
-66.8333,10.3667,train,7.379991637038294E-4,73.31841949241952,0.9020306987392135
-72.1333,-3.4333,test,1.6442756328379065E-4,31.399700214934644,0.40404562916011966
-75.1,-6.7333,test,9.560185322019268E-5,17.697232627821656,0.2598771214745724
-77.7667,7.1167,test,0.0031722870667742088,95.88575451997032,0.9999539527596945
-77.1167,-4.65,test,1.4241012961285285E-4,26.6387988328079,0.3612766628975628
-78.15,1.6833,test,6.264362336663332E-4,69.82305406993287,0.8608105297279235
-77.0833,3.6833,test,0.0018019280437470205,86.21660552750204,0.9965596285599453
-77.1167,8.0167,test,0.0013884549733182983,82.88399291379457,0.9873567270919659
-74.5333,-8.3833,test,8.840948506303027E-5,16.428953361102337,0.24292931264540785
-83.7667,12.15,test,8.288070946957035E-4,75.0192728408551,0.9263881801522816
-76.2833,7.85,test,5.152668811050674E-4,66.20818122031451,0.8024919968159689
-54.7,-2.4333,test,1.5274121637170402E-4,29.01618473307155,0.38171419338956725
-63.1667,-17.8,test,2.0024790709987317E-5,2.561131297184103,0.061089180209702776
-74.0,10.3,test,3.481070185456432E-4,55.04089759739291,0.6657226249104711
-75.05,7.35,test,7.513810142811951E-4,73.53446064840554,0.9060718345984752
-83.7,10.9333,test,6.233359439745713E-4,69.69836135888356,0.859445500949061
-77.3,8.1667,test,2.9268631292991067E-4,50.36016721061053,0.6020101658967016
-60.0167,-3.1333,test,3.2186069147094234E-4,52.90964395069944,0.6369319533039627
-52.6667,-3.8333,test,9.49490023734855E-5,17.573072646185672,0.2583545546213152
-79.4667,0.3333,test,2.0083467652382345E-4,38.66928791575521,0.46857586735762713
-76.6667,5.7,test,0.002433961495564216,91.17592025729695,0.9995294997868044
-83.6333,9.8833,test,7.402909710280174E-4,73.35541914683732,0.9027349291009816
-74.0833,-2.3667,test,1.5579644958893882E-4,29.570650915008216,0.38763197824663165
-82.4,9.3,test,7.494147437559132E-4,73.50271618806578,0.9054886633879851
-77.4333,7.9833,test,0.0017234333788003723,85.4374846547888,0.9955953189255844
-65.3833,-10.3833,test,2.3095550094460158E-5,3.238254402617255,0.07012120381409137
-74.7667,-0.2,test,1.3063651318643126E-4,24.280541454507627,0.33716053660661927
-56.7333,-2.6,test,2.141494645095967E-4,40.901715130129105,0.49038901362711473
-79.9,9.2167,test,0.0027246816004013593,93.16402285256032,0.9998115831306266
-49.6833,-2.6833,test,4.6878673636308537E-4,63.61698462564182,0.7713731891846041
-66.2167,5.3,test,5.6688251907645E-5,10.224716764287857,0.16343025009244583
-65.55,3.1667,test,1.1380383201124237E-4,20.936719143702387,0.30109182912597277
-73.05,-3.4667,test,1.693457087189676E-4,32.49325740992776,0.4132008576010703
-67.9333,3.8667,test,1.162169028168846E-4,21.373154965284037,0.3063805911781725
-64.8333,-0.5167,test,2.041274367907826E-4,39.323385329596846,0.4740556688110319
-79.8,8.8667,test,0.0011290315352324343,79.82864877447531,0.9713902378117187
-79.6,8.9,test,0.00194016653808923,87.81345608462041,0.997773508140266
-55.1333,-2.8333,test,1.5784347832224465E-4,30.040974031463648,0.3915652160099107
-54.9833,-2.75,test,5.8238747406492017E-5,10.468655002236405,0.16750335416031936
-83.4667,8.95,test,0.0015523584867715827,84.41416298608806,0.992452746385432
-55.1,-3.0833,test,1.319409809109931E-4,24.488161070324473,0.33987674183086236
